date,product,category,sales_quantity,unit_price,region
2026-11-16,Product B,Electronics,436,96.25,Istanbul
2026-08-28,Product C,Apparel,119,182.65,Konya
2026-12-22,Product A,Electronics,97,258.94,Istanbul
2026-08-23,Product A,Electronics,298,300.09,Istanbul
2026-08-25,Product C,Apparel,233,134.85,Adana
2026-05-11,Product B,Home,314,105.21,Adana
2026-03-27,Product A,Electronics,268,345.16,Konya
2026-05-05,Product B,Home,344,105.63,Istanbul
2026-06-23,Product C,Electronics,29,193.5,Gaziantep
2026-05-04,Product B,Home,35,104.85,Istanbul
2026-04-01,Product B,Electronics,227,74.57,Ankara
2026-02-01,Product C,Electronics,477,190.52,Antalya
2026-11-02,Product B,Electronics,137,75.84,Konya
2026-02-28,Product C,Home,142,188.76,Adana
2026-06-15,Product B,Electronics,89,108.43,Gaziantep
2026-07-19,Product A,Apparel,331,317.62,Izmir
2026-10-24,Product C,Home,154,199.34,Antalya
2026-01-12,Product A,Electronics,496,333.04,Antalya
2026-03-21,Product A,Electronics,30,333.09,Istanbul
2026-10-01,Product C,Apparel,280,170.46,Bursa
2026-01-23,Product B,Electronics,279,99.67,Gaziantep
2026-09-04,Product B,Electronics,174,109.46,Bursa
2026-05-23,Product A,Electronics,408,263.36,Konya
2026-03-27,Product A,Home,146,305.34,Bursa
2026-07-15,Product A,Home,109,328.1,Antalya
2026-04-05,Product C,Electronics,464,193.25,Gaziantep
2026-02-25,Product B,Apparel,40,98.31,Antalya
2026-09-01,Product A,Electronics,276,343.27,Ankara
2026-05-27,Product C,Home,238,133.73,Istanbul
2026-05-16,Product C,Apparel,73,127.4,Ankara
2026-09-03,Product C,Apparel,28,138.94,Konya
2026-09-26,Product A,Apparel,454,257.07,Ankara
2026-04-25,Product C,Electronics,290,170.11,Konya
2026-09-30,Product B,Electronics,34,74.88,Ankara
2026-01-14,Product C,Electronics,36,198.8,Ankara
2026-03-10,Product B,Apparel,15,108.97,Istanbul
2026-02-27,Product C,Apparel,142,189.46,Ankara
2026-02-26,Product C,Home,469,124.82,Bursa
2026-10-23,Product A,Home,75,257.75,Adana
2026-02-22,Product C,Apparel,353,134.91,Konya
2026-03-13,Product A,Apparel,362,313.26,Bursa
2026-03-20,Product C,Electronics,57,149.71,Adana
2026-06-12,Product B,Apparel,482,82.94,Ankara
2026-05-10,Product A,Home,63,258.01,Bursa
2026-12-12,Product C,Apparel,446,182.89,Konya
2026-10-08,Product C,Home,226,165.08,Izmir
2026-04-23,Product A,Apparel,487,269.58,Istanbul
2026-11-23,Product A,Apparel,38,325.53,Istanbul
2026-07-13,Product A,Apparel,395,317.74,Ankara
2026-12-13,Product C,Electronics,105,175.88,Istanbul
2026-11-23,Product A,Home,179,280.28,Bursa
2026-10-31,Product C,Apparel,40,147.64,Konya
2026-12-20,Product C,Home,90,178.89,Konya
2026-01-21,Product C,Electronics,471,139.17,Konya
2026-01-18,Product B,Electronics,188,85.37,Ankara
2026-02-08,Product A,Home,207,335.34,Istanbul
2026-12-30,Product A,Electronics,196,282.39,Antalya
2026-05-06,Product B,Home,222,79.89,Antalya
2026-05-27,Product A,Electronics,309,274.72,Izmir
2026-03-24,Product C,Apparel,330,133.64,Adana
2026-08-08,Product B,Electronics,381,117.09,Antalya
2026-08-04,Product B,Electronics,65,105.59,Antalya
2026-07-10,Product B,Apparel,175,84.95,Istanbul
2026-01-26,Product B,Apparel,363,106.04,Istanbul
2026-04-06,Product B,Electronics,188,99.01,Gaziantep
2026-10-31,Product A,Home,356,289.48,Antalya
2026-04-15,Product A,Electronics,137,301.18,Istanbul
2026-06-18,Product A,Apparel,178,256.76,Konya
2026-04-14,Product C,Apparel,497,133.07,Istanbul
2026-10-17,Product C,Home,233,149.37,Gaziantep
2026-05-03,Product B,Apparel,137,113.1,Bursa
2026-08-13,Product A,Apparel,142,252.43,Bursa
2026-02-03,Product C,Apparel,343,142.37,Konya
2026-09-08,Product C,Apparel,484,132.64,Antalya
2026-07-11,Product B,Apparel,483,80.76,Ankara
2026-04-08,Product C,Apparel,235,128.21,Adana
2026-07-29,Product B,Electronics,366,74.96,Ankara
2026-01-01,Product C,Electronics,277,153.02,Ankara
2026-04-24,Product A,Electronics,382,312.26,Istanbul
2026-11-11,Product C,Home,449,127.61,Adana
2026-03-06,Product B,Electronics,197,107.53,Konya
2026-03-11,Product A,Home,212,331.21,Antalya
2026-11-29,Product B,Apparel,340,96.17,Antalya
2026-03-12,Product A,Electronics,378,265.05,Ankara
2026-05-10,Product A,Home,118,330.88,Gaziantep
2026-06-07,Product C,Home,384,190.26,Bursa
2026-05-24,Product B,Electronics,366,113.15,Istanbul
2026-08-10,Product C,Apparel,132,167.36,Gaziantep
2026-05-07,Product C,Home,227,121.46,Adana
2026-03-09,Product C,Home,90,185.96,Istanbul
2026-05-31,Product A,Home,65,345.57,Konya
2026-02-23,Product B,Electronics,456,109.09,Konya
2026-12-30,Product A,Home,284,293.78,Gaziantep
2026-10-25,Product B,Apparel,135,85.89,Gaziantep
2026-03-06,Product B,Home,65,80.7,Ankara
2026-08-14,Product C,Electronics,165,135.85,Bursa
2026-12-05,Product C,Home,364,199.37,Antalya
2026-09-27,Product B,Electronics,88,108.16,Antalya
2026-09-11,Product A,Home,125,281.16,Ankara
2026-11-30,Product A,Home,298,345.38,Izmir
2026-09-29,Product C,Home,415,132.85,Ankara
2026-10-25,Product C,Home,83,134.0,Izmir
2026-09-20,Product C,Electronics,426,146.48,Istanbul
2026-07-09,Product B,Apparel,213,72.45,Konya
2026-06-17,Product A,Electronics,346,268.91,Antalya
2026-03-08,Product C,Home,66,181.85,Adana
2026-10-04,Product B,Home,402,92.54,Adana
2026-03-03,Product B,Home,461,94.54,Bursa
2026-09-28,Product C,Electronics,437,189.76,Gaziantep
2026-02-14,Product C,Home,359,181.93,Antalya
2026-01-11,Product B,Apparel,93,111.73,Ankara
2026-03-29,Product B,Electronics,81,102.21,Bursa
2026-02-12,Product B,Home,234,81.17,Izmir
2026-05-20,Product C,Apparel,124,148.93,Ankara
2026-04-04,Product C,Apparel,389,129.08,Konya
2026-06-21,Product A,Electronics,237,265.62,Ankara
2026-04-04,Product C,Home,108,197.62,Gaziantep
2026-09-25,Product A,Apparel,473,259.56,Adana
2026-10-23,Product B,Apparel,140,90.24,Izmir
2026-04-01,Product B,Apparel,475,105.23,Ankara
2026-11-20,Product C,Home,318,187.65,Izmir
2026-06-16,Product C,Electronics,434,187.19,Ankara
2026-08-01,Product C,Electronics,436,192.45,Ankara
2026-07-16,Product B,Electronics,386,101.55,Adana
2026-06-08,Product B,Home,490,79.26,Antalya
2026-04-20,Product A,Apparel,130,327.9,Ankara
2026-08-05,Product C,Apparel,492,176.48,Gaziantep
2026-04-05,Product A,Electronics,66,280.88,Ankara
2026-01-06,Product C,Electronics,402,126.94,Adana
2026-03-28,Product B,Electronics,474,108.27,Antalya
2026-08-25,Product C,Electronics,184,185.34,Ankara
2026-08-20,Product B,Apparel,462,117.57,Izmir
2026-06-12,Product C,Electronics,385,157.4,Adana
2026-04-28,Product B,Apparel,61,101.96,Antalya
2026-07-31,Product B,Home,209,94.59,Konya
2026-11-13,Product A,Home,214,273.87,Bursa
2026-03-31,Product C,Apparel,134,194.84,Ankara
2026-08-25,Product A,Home,333,297.67,Bursa
2026-09-08,Product C,Apparel,186,184.52,Konya
2026-05-12,Product A,Home,295,270.56,Bursa
2026-10-10,Product A,Home,128,347.95,Antalya
2026-01-28,Product A,Apparel,242,278.18,Antalya
2026-02-05,Product A,Apparel,355,260.84,Izmir
2026-12-22,Product A,Home,60,310.14,Izmir
2026-04-07,Product A,Electronics,90,299.04,Izmir
2026-04-17,Product B,Home,256,109.37,Antalya
2026-05-10,Product C,Electronics,486,137.58,Bursa
2026-02-05,Product B,Apparel,497,78.02,Gaziantep
2026-12-14,Product B,Home,280,114.86,Bursa
2026-08-28,Product A,Apparel,260,282.94,Antalya
2026-06-10,Product C,Electronics,110,172.4,Antalya
2026-09-13,Product C,Home,473,153.39,Gaziantep
2026-11-17,Product A,Home,471,270.79,Antalya
2026-03-26,Product A,Apparel,138,260.63,Izmir
2026-07-21,Product A,Electronics,413,280.75,Konya
2026-11-08,Product A,Apparel,454,291.23,Izmir
2026-04-20,Product B,Home,204,110.83,Bursa
2026-05-10,Product A,Apparel,17,292.86,Gaziantep
2026-12-14,Product C,Electronics,148,150.17,Bursa
2026-11-10,Product C,Apparel,146,125.8,Bursa
2026-02-04,Product C,Electronics,297,155.79,Antalya
2026-08-04,Product B,Apparel,108,88.7,Antalya
2026-09-09,Product B,Electronics,482,115.31,Ankara
2026-07-13,Product C,Home,291,157.72,Ankara
2026-07-14,Product A,Apparel,222,275.58,Konya
2026-12-20,Product A,Home,496,323.38,Antalya
2026-09-03,Product B,Apparel,371,104.33,Adana
2026-04-16,Product C,Apparel,308,169.87,Adana
2026-02-14,Product B,Apparel,428,79.52,Antalya
2026-02-05,Product A,Electronics,430,295.31,Antalya
2026-03-26,Product B,Electronics,31,94.47,Ankara
2026-07-16,Product C,Apparel,483,133.83,Antalya
2026-03-23,Product C,Home,164,139.14,Antalya
2026-02-08,Product C,Home,375,170.31,Gaziantep
2026-06-02,Product C,Apparel,443,146.88,Istanbul
2026-12-10,Product A,Electronics,160,295.66,Bursa
2026-05-26,Product B,Home,268,118.63,Konya
2026-08-13,Product B,Home,323,100.24,Adana
2026-04-08,Product C,Electronics,30,198.44,Bursa
2026-06-21,Product C,Apparel,252,196.71,Konya
2026-02-15,Product B,Apparel,352,70.27,Gaziantep
2026-10-09,Product C,Electronics,34,121.05,Ankara
2026-03-15,Product B,Apparel,165,112.77,Gaziantep
2026-03-16,Product A,Home,457,331.23,Ankara
2026-05-22,Product B,Home,433,92.42,Izmir
2026-10-07,Product A,Home,159,275.36,Izmir
2026-05-06,Product B,Electronics,480,119.23,Konya
2026-11-30,Product B,Home,208,107.59,Ankara
2026-11-01,Product A,Electronics,297,326.1,Adana
2026-03-16,Product C,Electronics,461,168.61,Izmir
2026-11-21,Product C,Apparel,89,120.73,Izmir
2026-09-03,Product A,Electronics,111,315.0,Izmir
2026-04-11,Product A,Apparel,287,269.68,Izmir
2026-03-04,Product A,Home,389,274.28,Ankara
2026-10-29,Product B,Home,37,112.35,Antalya
2026-06-03,Product A,Home,245,281.93,Konya
2026-08-31,Product A,Apparel,10,308.52,Izmir
2026-03-12,Product C,Electronics,366,193.9,Ankara
2026-11-28,Product B,Home,199,117.81,Konya
2026-04-23,Product C,Apparel,362,126.82,Adana
2026-11-09,Product C,Electronics,15,175.82,Bursa
2026-08-24,Product B,Home,414,97.31,Gaziantep
2026-07-04,Product A,Electronics,307,318.62,Antalya
2026-04-14,Product B,Home,96,111.74,Bursa
2026-03-08,Product B,Apparel,404,74.39,Izmir
2026-09-24,Product A,Electronics,310,326.34,Izmir
2026-10-15,Product C,Electronics,90,164.76,Gaziantep
2026-10-05,Product C,Apparel,124,195.63,Konya
2026-09-16,Product B,Electronics,310,114.43,Adana
2026-08-07,Product C,Home,180,180.46,Konya
2026-08-15,Product B,Home,101,92.65,Gaziantep
2026-04-12,Product C,Apparel,93,193.13,Bursa
2026-06-11,Product C,Home,166,136.68,Izmir
2026-04-23,Product C,Home,265,143.87,Antalya
2026-09-21,Product C,Home,472,141.5,Antalya
2026-12-12,Product B,Home,234,98.57,Konya
2026-01-07,Product C,Electronics,434,167.22,Izmir
2026-07-02,Product B,Electronics,277,113.27,Konya
2026-01-14,Product A,Home,134,278.81,Ankara
2026-04-12,Product B,Electronics,481,100.93,Konya
2026-05-13,Product C,Home,385,135.11,Ankara
2026-06-21,Product A,Home,476,328.76,Adana
2026-10-12,Product B,Home,482,83.73,Adana
2026-03-05,Product A,Apparel,441,295.17,Istanbul
2026-12-25,Product A,Home,267,315.44,Istanbul
2026-07-08,Product C,Apparel,213,178.91,Ankara
2026-03-12,Product B,Home,496,96.52,Izmir
2026-03-06,Product B,Home,355,105.93,Adana
2026-11-30,Product A,Electronics,343,308.85,Konya
2026-12-09,Product A,Apparel,361,308.33,Istanbul
2026-05-14,Product A,Home,345,287.79,Istanbul
2026-03-19,Product A,Home,430,281.01,Istanbul
2026-03-24,Product C,Home,288,175.5,Izmir
2026-11-12,Product C,Electronics,330,178.37,Antalya
2026-08-22,Product B,Home,436,76.45,Bursa
2026-07-20,Product B,Electronics,145,107.06,Antalya
2026-01-13,Product C,Home,55,162.06,Ankara
2026-05-22,Product B,Apparel,44,71.92,Konya
2026-02-24,Product A,Home,20,277.39,Izmir
2026-05-10,Product A,Home,383,260.51,Gaziantep
2026-08-07,Product A,Apparel,276,267.18,Adana
2026-06-12,Product A,Apparel,290,274.92,Bursa
2026-03-06,Product A,Electronics,426,321.23,Istanbul
2026-08-06,Product B,Apparel,426,85.88,Izmir
2026-11-10,Product A,Apparel,332,268.47,Antalya
2026-03-21,Product B,Electronics,335,86.33,Bursa
2026-09-14,Product A,Home,476,268.54,Ankara
2026-04-08,Product A,Apparel,176,264.98,Adana
2026-12-24,Product C,Home,493,136.68,Gaziantep
2026-04-28,Product C,Apparel,233,152.78,Konya
2026-01-16,Product C,Apparel,63,143.0,Istanbul
2026-01-27,Product C,Apparel,108,127.87,Ankara
2026-10-07,Product A,Home,474,316.4,Konya
2026-06-04,Product A,Apparel,232,275.83,Adana
2026-10-29,Product A,Electronics,383,335.66,Adana
2026-05-23,Product A,Electronics,367,283.32,Ankara
2026-09-17,Product C,Electronics,129,159.88,Ankara
2026-02-15,Product A,Apparel,372,307.18,Gaziantep
2026-05-26,Product A,Apparel,140,325.49,Bursa
2026-01-29,Product B,Electronics,148,115.1,Istanbul
2026-02-22,Product B,Apparel,291,86.17,Antalya
2026-06-19,Product C,Home,364,157.06,Gaziantep
2026-08-29,Product A,Electronics,303,323.26,Konya
2026-09-10,Product A,Apparel,395,311.66,Ankara
2026-12-24,Product B,Electronics,169,100.04,Adana
2026-11-17,Product C,Home,30,156.23,Izmir
2026-04-26,Product A,Apparel,282,299.06,Izmir
2026-11-17,Product C,Apparel,81,161.29,Bursa
2026-03-18,Product B,Home,37,94.63,Antalya
2026-01-21,Product B,Apparel,143,72.81,Antalya
2026-04-22,Product C,Apparel,409,126.26,Bursa
2026-02-04,Product A,Electronics,301,257.75,Gaziantep
2026-03-16,Product C,Electronics,60,179.52,Ankara
2026-05-05,Product B,Electronics,41,94.91,Izmir
2026-12-12,Product B,Apparel,248,76.85,Izmir
2026-04-03,Product C,Electronics,196,182.55,Istanbul
2026-05-04,Product B,Apparel,71,94.69,Adana
2026-09-14,Product C,Electronics,394,152.63,Adana
2026-01-01,Product A,Apparel,420,250.55,Izmir
2026-03-16,Product C,Apparel,374,156.47,Izmir
2026-09-14,Product B,Home,220,98.85,Izmir
2026-09-03,Product A,Home,21,252.7,Ankara
2026-04-13,Product C,Apparel,253,128.83,Izmir
2026-12-06,Product C,Home,154,179.92,Konya
2026-06-18,Product B,Electronics,85,103.55,Bursa
2026-07-26,Product A,Electronics,35,261.1,Adana
2026-03-20,Product A,Apparel,265,284.4,Bursa
2026-02-23,Product C,Home,392,156.87,Izmir
2026-05-30,Product A,Apparel,459,325.93,Bursa
2026-09-17,Product B,Apparel,459,78.28,Adana
2026-06-04,Product B,Electronics,239,92.02,Gaziantep
2026-04-15,Product A,Apparel,149,281.18,Bursa
2026-01-29,Product A,Apparel,154,305.82,Antalya
2026-11-29,Product A,Apparel,245,288.11,Adana
2026-10-22,Product B,Electronics,258,105.47,Gaziantep
2026-03-12,Product C,Electronics,120,181.92,Bursa
2026-03-12,Product B,Home,13,115.9,Antalya
2026-03-02,Product C,Home,432,130.39,Ankara
2026-03-10,Product A,Home,12,256.31,Konya
2026-03-15,Product C,Apparel,226,190.8,Gaziantep
2026-08-21,Product B,Home,271,94.71,Bursa
2026-04-22,Product B,Apparel,53,75.6,Bursa
2026-05-06,Product C,Apparel,224,194.79,Gaziantep
2026-11-19,Product A,Home,154,332.95,Gaziantep
2026-03-06,Product B,Apparel,344,97.2,Ankara
2026-07-01,Product A,Apparel,455,260.08,Konya
2026-12-29,Product B,Electronics,339,104.99,Konya
2026-08-25,Product B,Home,451,73.76,Izmir
2026-08-31,Product C,Electronics,234,194.81,Izmir
2026-09-09,Product C,Electronics,394,181.74,Istanbul
2026-04-18,Product B,Home,45,115.4,Istanbul
2026-01-02,Product A,Apparel,204,282.3,Izmir
2026-03-23,Product B,Electronics,435,108.13,Adana
2026-04-17,Product A,Electronics,231,325.25,Bursa
2026-12-20,Product C,Electronics,342,146.37,Konya
2026-01-24,Product C,Apparel,251,146.47,Istanbul
2026-01-01,Product A,Home,232,266.85,Izmir
2026-02-20,Product B,Home,205,81.13,Konya
2026-07-15,Product A,Electronics,276,258.57,Adana
2026-07-03,Product C,Apparel,352,130.93,Bursa
2026-11-25,Product B,Home,365,109.9,Ankara
2026-12-15,Product B,Apparel,90,71.52,Gaziantep
2026-08-11,Product B,Apparel,367,83.01,Ankara
2026-08-16,Product C,Electronics,21,191.6,Konya
2026-06-19,Product B,Apparel,305,105.97,Konya
2026-09-27,Product A,Electronics,105,292.76,Konya
2026-03-27,Product B,Apparel,391,119.84,Konya
2026-05-15,Product C,Apparel,106,125.27,Adana
2026-07-23,Product A,Home,176,312.61,Istanbul
2026-08-02,Product B,Electronics,320,118.8,Adana
2026-09-08,Product C,Home,137,170.1,Ankara
2026-04-06,Product C,Electronics,131,163.04,Ankara
2026-02-26,Product C,Home,407,186.95,Adana
2026-02-03,Product A,Home,309,281.43,Bursa
2026-06-10,Product C,Electronics,223,195.67,Antalya
2026-02-16,Product C,Apparel,499,152.88,Ankara
2026-05-27,Product C,Apparel,279,189.35,Bursa
2026-01-21,Product C,Home,253,187.72,Gaziantep
2026-12-29,Product B,Home,210,84.78,Bursa
2026-02-11,Product B,Home,265,101.76,Ankara
2026-07-18,Product B,Home,283,113.73,Izmir
2026-04-06,Product A,Electronics,94,282.02,Konya
2026-07-11,Product A,Electronics,141,256.01,Bursa
2026-03-26,Product C,Apparel,342,176.17,Istanbul
2026-06-08,Product C,Apparel,292,160.78,Antalya
2026-02-22,Product C,Apparel,117,161.53,Adana
2026-04-04,Product A,Home,430,279.83,Adana
2026-10-17,Product B,Home,103,108.67,Konya
2026-03-08,Product C,Apparel,197,186.18,Bursa
2026-03-04,Product B,Apparel,186,116.2,Antalya
2026-03-11,Product C,Electronics,62,143.07,Ankara
2026-06-17,Product A,Electronics,266,333.42,Adana
2026-03-17,Product C,Home,302,145.9,Bursa
2026-12-15,Product C,Apparel,350,191.98,Konya
2026-09-01,Product B,Home,213,83.31,Istanbul
2026-09-11,Product C,Apparel,35,152.74,Ankara
2026-12-21,Product B,Home,351,72.09,Konya
2026-02-21,Product A,Apparel,342,276.18,Antalya
2026-12-18,Product A,Electronics,90,270.01,Izmir
2026-04-14,Product A,Apparel,36,306.02,Gaziantep
2026-08-22,Product A,Apparel,465,341.81,Konya
2026-02-02,Product B,Electronics,489,103.18,Antalya
2026-12-05,Product A,Electronics,189,289.52,Konya
2026-08-13,Product C,Apparel,494,126.89,Bursa
2026-11-12,Product C,Apparel,150,169.23,Bursa
2026-06-20,Product B,Apparel,407,72.3,Konya
2026-11-22,Product A,Apparel,380,331.19,Antalya
2026-07-19,Product B,Electronics,170,86.79,Ankara
2026-09-15,Product A,Electronics,50,285.04,Izmir
2026-05-21,Product A,Home,116,316.78,Antalya
2026-06-07,Product C,Home,346,158.45,Izmir
2026-03-31,Product A,Apparel,255,251.08,Adana
2026-10-16,Product C,Apparel,342,129.08,Adana
2026-03-22,Product B,Apparel,247,101.56,Ankara
2026-01-03,Product A,Electronics,336,268.17,Antalya
2026-04-22,Product C,Home,341,192.9,Bursa
2026-08-31,Product A,Electronics,317,284.35,Ankara
2026-12-14,Product B,Home,206,71.85,Istanbul
2026-03-06,Product A,Home,47,310.41,Konya
2026-01-08,Product B,Home,469,86.45,Adana
2026-01-05,Product C,Electronics,157,163.94,Ankara
2026-11-16,Product C,Home,148,128.69,Istanbul
2026-06-19,Product C,Electronics,298,124.49,Konya
2026-10-10,Product A,Home,158,287.77,Konya
2026-10-29,Product B,Home,439,78.17,Gaziantep
2026-10-03,Product C,Apparel,276,124.14,Istanbul
2026-10-07,Product C,Electronics,393,132.14,Istanbul
2026-12-25,Product A,Home,118,331.4,Gaziantep
2026-09-12,Product A,Home,145,333.33,Bursa
2026-02-05,Product C,Home,49,140.7,Bursa
2026-01-20,Product B,Electronics,436,119.29,Bursa
2026-04-19,Product C,Home,35,133.26,Antalya
2026-02-24,Product A,Apparel,270,322.4,Antalya
2026-10-26,Product C,Electronics,384,123.27,Antalya
2026-10-17,Product A,Apparel,340,344.69,Ankara
2026-06-06,Product A,Electronics,287,316.65,Antalya
2026-01-21,Product C,Home,55,196.06,Adana
2026-12-10,Product C,Electronics,363,184.09,Antalya
2026-11-23,Product C,Electronics,149,139.24,Antalya
2026-10-17,Product A,Home,454,315.58,Bursa
2026-05-19,Product A,Home,385,256.81,Konya
2026-09-17,Product A,Home,307,305.56,Adana
2026-11-16,Product A,Apparel,426,267.17,Bursa
2026-06-15,Product B,Apparel,184,105.98,Izmir
2026-06-08,Product B,Home,284,113.13,Gaziantep
2026-07-30,Product A,Apparel,79,283.04,Adana
2026-03-12,Product A,Home,396,302.98,Izmir
2026-02-16,Product A,Electronics,49,266.01,Antalya
2026-03-18,Product B,Electronics,193,105.09,Ankara
2026-12-21,Product A,Home,96,255.76,Konya
2026-08-10,Product A,Electronics,450,252.99,Adana
2026-01-10,Product B,Apparel,239,100.02,Konya
2026-10-10,Product A,Electronics,98,280.14,Izmir
2026-02-11,Product A,Electronics,282,266.91,Izmir
2026-03-12,Product A,Electronics,404,257.83,Istanbul
2026-02-16,Product B,Home,37,103.53,Adana
2026-07-21,Product C,Apparel,228,194.59,Adana
2026-06-20,Product A,Home,303,292.72,Gaziantep
2026-10-06,Product A,Home,159,260.22,Gaziantep
2026-04-29,Product B,Electronics,413,100.62,Ankara
2026-11-16,Product A,Electronics,90,346.13,Antalya
2026-11-14,Product B,Apparel,298,111.88,Bursa
2026-01-07,Product C,Electronics,175,180.7,Bursa
2026-12-29,Product B,Apparel,298,108.83,Ankara
2026-07-06,Product B,Electronics,354,113.01,Istanbul
2026-08-28,Product A,Home,434,254.79,Gaziantep
2026-05-06,Product A,Apparel,141,340.22,Istanbul
2026-02-15,Product A,Electronics,104,251.92,Ankara
2026-08-13,Product C,Home,58,170.37,Ankara
2026-01-18,Product A,Electronics,344,321.67,Adana
2026-03-28,Product C,Home,360,180.04,Antalya
2026-11-14,Product C,Electronics,161,122.55,Istanbul
2026-01-01,Product C,Apparel,374,176.76,Ankara
2026-09-07,Product B,Apparel,113,80.2,Istanbul
2026-02-23,Product C,Electronics,11,167.53,Istanbul
2026-11-11,Product A,Home,165,321.36,Izmir
2026-01-23,Product C,Home,464,164.76,Izmir
2026-01-12,Product A,Home,219,322.86,Ankara
2026-05-23,Product C,Electronics,459,130.99,Izmir
2026-04-05,Product B,Electronics,309,76.86,Konya
2026-08-23,Product B,Home,278,95.74,Ankara
2026-02-18,Product B,Apparel,426,81.42,Konya
2026-08-26,Product B,Apparel,101,81.65,Antalya
2026-10-26,Product B,Home,395,97.7,Adana
2026-11-21,Product B,Home,380,107.61,Bursa
2026-02-05,Product C,Apparel,285,199.93,Bursa
2026-06-15,Product B,Home,420,93.93,Gaziantep
2026-10-05,Product B,Home,12,86.14,Adana
2026-07-29,Product C,Home,348,139.11,Bursa
2026-07-14,Product B,Electronics,262,108.34,Konya
2026-02-08,Product B,Home,214,112.4,Konya
2026-12-15,Product C,Apparel,352,172.07,Gaziantep
2026-06-12,Product C,Home,282,149.76,Ankara
2026-10-03,Product B,Apparel,491,119.1,Istanbul
2026-10-04,Product A,Electronics,90,269.99,Adana
2026-10-05,Product C,Home,74,151.34,Istanbul
2026-04-10,Product C,Home,30,133.25,Izmir
2026-03-06,Product A,Apparel,48,300.91,Bursa
2026-11-06,Product C,Apparel,376,170.15,Izmir
2026-10-22,Product B,Electronics,243,91.4,Bursa
2026-09-08,Product A,Home,401,286.79,Gaziantep
2026-09-25,Product C,Home,398,165.47,Gaziantep
2026-02-13,Product A,Home,34,321.6,Istanbul
2026-02-14,Product B,Apparel,495,101.36,Konya
2026-09-08,Product C,Home,118,138.07,Bursa
2026-05-19,Product A,Electronics,367,344.32,Istanbul
2026-06-01,Product C,Electronics,123,139.96,Istanbul
2026-04-09,Product B,Electronics,406,94.7,Izmir
2026-05-29,Product A,Home,332,266.91,Ankara
2026-07-06,Product B,Electronics,129,93.25,Gaziantep
2026-02-12,Product B,Home,317,86.64,Adana
2026-08-06,Product A,Home,52,300.03,Gaziantep
2026-01-22,Product C,Electronics,97,179.98,Konya
2026-02-15,Product B,Home,63,110.73,Gaziantep
2026-03-28,Product C,Home,308,123.81,Gaziantep
2026-06-12,Product C,Apparel,387,144.55,Konya
2026-09-06,Product C,Electronics,343,185.32,Ankara
2026-02-24,Product C,Electronics,241,123.3,Gaziantep
2026-12-25,Product B,Home,240,118.44,Izmir
2026-07-10,Product B,Apparel,397,93.02,Konya
2026-03-17,Product A,Apparel,322,269.43,Ankara
2026-05-08,Product B,Home,150,118.31,Ankara
2026-07-28,Product A,Home,379,319.72,Istanbul
2026-01-22,Product A,Home,57,319.08,Gaziantep
2026-02-27,Product A,Electronics,80,306.52,Istanbul
2026-08-12,Product C,Apparel,136,190.45,Gaziantep
2026-10-05,Product C,Home,22,168.32,Izmir
2026-03-31,Product C,Apparel,390,156.15,Adana
2026-07-13,Product C,Home,451,175.61,Adana
2026-10-12,Product A,Apparel,455,276.06,Bursa
2026-01-01,Product A,Electronics,490,266.47,Ankara
2026-09-14,Product C,Electronics,290,188.31,Antalya
2026-05-06,Product C,Apparel,199,178.82,Konya
2026-02-06,Product B,Apparel,479,118.31,Konya
2026-04-25,Product B,Electronics,126,83.87,Ankara
2026-06-08,Product B,Apparel,285,117.21,Gaziantep
2026-10-26,Product A,Apparel,404,281.82,Konya
2026-09-16,Product C,Electronics,499,195.6,Istanbul
2026-02-22,Product A,Apparel,351,309.65,Ankara
2026-11-27,Product A,Home,208,315.88,Izmir
2026-05-16,Product C,Apparel,380,178.52,Gaziantep
2026-05-29,Product A,Electronics,77,267.37,Adana
2026-09-08,Product A,Apparel,54,297.85,Bursa
2026-08-13,Product B,Electronics,118,98.06,Izmir
2026-04-11,Product C,Home,322,149.99,Istanbul
2026-08-12,Product C,Electronics,257,169.41,Ankara
2026-12-20,Product B,Apparel,276,103.75,Adana
2026-01-31,Product C,Home,489,145.94,Ankara
2026-11-01,Product C,Apparel,126,185.44,Konya
2026-05-10,Product B,Electronics,358,115.96,Ankara
2026-03-31,Product A,Electronics,160,273.31,Istanbul
2026-09-06,Product B,Electronics,83,80.99,Ankara
2026-04-10,Product B,Apparel,360,99.4,Ankara
2026-04-16,Product C,Home,172,197.61,Adana
2026-04-20,Product C,Apparel,439,195.31,Bursa
2026-04-01,Product A,Electronics,78,336.43,Konya
2026-05-01,Product A,Apparel,369,339.21,Izmir
2026-06-04,Product A,Apparel,337,302.35,Istanbul
2026-04-17,Product B,Apparel,134,81.97,Bursa
2026-01-16,Product B,Electronics,16,94.17,Konya
2026-01-06,Product C,Home,22,151.25,Izmir
2026-05-27,Product C,Home,486,163.82,Konya
2026-11-27,Product A,Electronics,106,250.43,Istanbul
2026-06-11,Product C,Apparel,382,189.66,Antalya
2026-01-13,Product C,Apparel,252,149.55,Antalya
2026-05-19,Product A,Home,345,275.14,Gaziantep
2026-05-25,Product B,Electronics,82,74.74,Izmir
2026-07-13,Product B,Home,215,90.81,Izmir
2026-06-14,Product B,Electronics,119,99.48,Ankara
2026-12-13,Product B,Electronics,49,77.71,Ankara
